1 #anatomical sites
7 #samples
16 #characters
#sample_index	sample_label	anatomical_site_index	anatomical_site_label	character_index	character_label	f-	f+
0	R1	0	P	0	v0	1.000000	1.000000
0	R1	0	P	1	v1	0.000000	0.001458
0	R1	0	P	2	v2	0.048041	0.160440
0	R1	0	P	3	v3	0.000000	0.000824
0	R1	0	P	4	v4	0.101382	0.497470
0	R1	0	P	5	v5	0.000000	0.001821
0	R1	0	P	6	v6	0.000000	0.001955
0	R1	0	P	7	v7	0.025210	0.089710
0	R1	0	P	8	v8	0.000000	0.003802
0	R1	0	P	9	v9	0.000000	0.000837
0	R1	0	P	10	v10	0.119772	0.348485
0	R1	0	P	11	v11	0.000000	0.008571
0	R1	0	P	12	v12	0.026801	0.157996
0	R1	0	P	13	v13	0.000000	0.013746
0	R1	0	P	14	v14	0.000000	0.000000
0	R1	0	P	15	v15	0.000000	0.001376
1	R2	0	P	0	v0	1.000000	1.000000
1	R2	0	P	1	v1	0.000000	0.004926
1	R2	0	P	2	v2	0.042079	0.228682
1	R2	0	P	3	v3	0.000000	0.001340
1	R2	0	P	4	v4	0.171296	0.659384
1	R2	0	P	5	v5	0.000000	0.002597
1	R2	0	P	6	v6	0.000000	0.004425
1	R2	0	P	7	v7	0.000000	0.001715
1	R2	0	P	8	v8	0.000000	0.002548
1	R2	0	P	9	v9	0.024691	0.109948
1	R2	0	P	10	v10	0.138365	0.616766
1	R2	0	P	11	v11	0.000000	0.012048
1	R2	0	P	12	v12	0.000000	0.003861
1	R2	0	P	13	v13	0.000000	0.007968
1	R2	0	P	14	v14	0.025974	0.247525
1	R2	0	P	15	v15	0.000000	0.000000
2	R3	0	P	0	v0	1.000000	1.000000
2	R3	0	P	1	v1	0.000000	0.002564
2	R3	0	P	2	v2	0.000000	0.014493
2	R3	0	P	3	v3	0.035842	0.704600
2	R3	0	P	4	v4	0.297297	0.810089
2	R3	0	P	5	v5	0.000000	0.001269
2	R3	0	P	6	v6	0.000000	0.002247
2	R3	0	P	7	v7	0.000000	0.000000
2	R3	0	P	8	v8	0.000000	0.004274
2	R3	0	P	9	v9	0.000000	0.000000
2	R3	0	P	10	v10	0.001628	0.051471
2	R3	0	P	11	v11	0.106796	0.755656
2	R3	0	P	12	v12	0.000000	0.002688
2	R3	0	P	13	v13	0.005941	0.780822
2	R3	0	P	14	v14	0.000000	0.002234
2	R3	0	P	15	v15	0.000000	0.000000
3	R4	0	P	0	v0	1.000000	1.000000
3	R4	0	P	1	v1	0.000000	0.002817
3	R4	0	P	2	v2	0.000000	0.003906
3	R4	0	P	3	v3	0.000000	0.002183
3	R4	0	P	4	v4	0.260989	0.580645
3	R4	0	P	5	v5	0.000000	0.002890
3	R4	0	P	6	v6	0.000000	0.002869
3	R4	0	P	7	v7	0.000000	0.001946
3	R4	0	P	8	v8	0.065341	0.498350
3	R4	0	P	9	v9	0.000000	0.000000
3	R4	0	P	10	v10	0.000000	0.015000
3	R4	0	P	11	v11	0.026951	0.596685
3	R4	0	P	12	v12	0.000000	0.003922
3	R4	0	P	13	v13	0.240491	0.609467
3	R4	0	P	14	v14	0.000000	0.001284
3	R4	0	P	15	v15	0.025066	0.074219
4	R5	0	P	0	v0	1.000000	1.000000
4	R5	0	P	1	v1	0.000000	0.001208
4	R5	0	P	2	v2	0.000000	0.002717
4	R5	0	P	3	v3	0.000000	0.000000
4	R5	0	P	4	v4	0.079686	0.386322
4	R5	0	P	5	v5	0.000000	0.007905
4	R5	0	P	6	v6	0.030730	0.215736
4	R5	0	P	7	v7	0.000000	0.000000
4	R5	0	P	8	v8	0.000000	0.001795
4	R5	0	P	9	v9	0.000000	0.001238
4	R5	0	P	10	v10	0.000000	0.010823
4	R5	0	P	11	v11	0.024009	0.387931
4	R5	0	P	12	v12	0.000000	0.002222
4	R5	0	P	13	v13	0.000000	0.000650
4	R5	0	P	14	v14	0.000000	0.001021
4	R5	0	P	15	v15	0.000000	0.002538
5	R6	0	P	0	v0	1.000000	1.000000
5	R6	0	P	1	v1	0.027100	0.115578
5	R6	0	P	2	v2	0.000000	0.000685
5	R6	0	P	3	v3	0.000000	0.000000
5	R6	0	P	4	v4	0.042045	0.251646
5	R6	0	P	5	v5	0.000000	0.001104
5	R6	0	P	6	v6	0.000000	0.001663
5	R6	0	P	7	v7	0.000000	0.000964
5	R6	0	P	8	v8	0.000000	0.001592
5	R6	0	P	9	v9	0.000000	0.001135
5	R6	0	P	10	v10	0.027523	0.134550
5	R6	0	P	11	v11	0.000000	0.003155
5	R6	0	P	12	v12	0.000000	0.003311
5	R6	0	P	13	v13	0.000000	0.003534
5	R6	0	P	14	v14	0.000000	0.005000
5	R6	0	P	15	v15	0.000000	0.001119
6	R7	0	P	0	v0	1.000000	1.000000
6	R7	0	P	1	v1	0.000000	0.003205
6	R7	0	P	2	v2	0.000000	0.001422
6	R7	0	P	3	v3	0.000000	0.001681
6	R7	0	P	4	v4	0.066465	0.536364
6	R7	0	P	5	v5	0.057143	0.220044
6	R7	0	P	6	v6	0.000000	0.000806
6	R7	0	P	7	v7	0.000000	0.000000
6	R7	0	P	8	v8	0.000000	0.003145
6	R7	0	P	9	v9	0.000000	0.001678
6	R7	0	P	10	v10	0.084932	0.443750
6	R7	0	P	11	v11	0.000000	0.007018
6	R7	0	P	12	v12	0.000000	0.000797
6	R7	0	P	13	v13	0.000000	0.004274
6	R7	0	P	14	v14	0.000000	0.001672
6	R7	0	P	15	v15	0.000000	0.000000
